Date,value
2019-05-06,2.2908879857231823
2019-05-07,2.2130366778826134
2019-05-08,2.1344347504952785
2019-05-09,2.0551175517553517
2019-05-10,1.9751206472919387
2019-05-11,1.89447980447679
2019-05-12,1.813230976684826
2019-05-13,1.7314102875142976
2019-05-14,1.6490540149734143
2019-05-15,1.5661985756402397
2019-05-16,1.4828805088026944
2019-05-17,1.3991364605854648
2019-05-18,1.315003168070606
2019-05-19,1.2305174434186317
2019-05-20,1.145716157996847
2019-05-21,1.0606362265216769
2019-05-22,0.9753145912217248
2019-05-23,0.8897882060282047
2019-05-24,0.8040940207994959
2019-05-25,0.718268965586396
2019-05-26,0.632349934944701
2019-05-27,0.5463737723016787
2019-05-28,0.4603772543829572
2019-05-29,0.37439707570633
2019-05-30,0.28846983314889146
2019-05-31,0.2026320105939328
2019-06-01,0.11691996366391758
2019-06-02,0.03136990454584029
2019-06-03,-0.053982113084797
2019-06-04,-0.13910020903520826
2019-06-05,-0.2239486914556293
2019-06-06,-0.30849207158263736
2019-06-07,-0.3926950783595174
2019-06-08,-0.476522672927713
2019-06-09,-0.5599400629835343
2019-06-10,-0.642912716994324
2019-06-11,-0.7254063782683765
2019-06-12,-0.8073870788729782
2019-06-13,-0.8888211533949915
2019-06-14,-0.969675252538562
2019-06-15,-1.049916356554488
2019-06-16,-1.1295117884959955
2019-06-17,-1.2084292272956805
2019-06-18,-1.2866367206584928
2019-06-19,-1.3641026977657174
2019-06-20,-1.4407959817850151
2019-06-21,-1.5166858021816547
2019-06-22,-1.5917418068262144
2019-06-23,-1.6659340738940511
2019-06-24,-1.7392331235520249
2019-06-25,-1.8116099294279933
2019-06-26,-1.88303592985874
2019-06-27,-1.9534830389120983
2019-06-28,-2.0229236571791027
2019-06-29,-2.091330682332184
2019-06-30,-2.158677519445432
2019-07-01,-2.2249380910731693
2019-07-02,-2.2900868470830966
2019-07-03,-2.354098774240456
2019-07-04,-2.4169494055397203
2019-07-05,-2.478614829280479
2019-07-06,-2.5390716978842622
2019-07-07,-2.5982972364492056
2019-07-08,-2.656269251039545
2019-07-09,-2.7129661367070734
2019-07-10,-2.7683668852417944
2019-07-11,-2.822451092649154
2019-07-12,-2.8751989663513218
2019-07-13,-2.9265913321101467
2019-07-14,-2.9766096406695297
2019-07-15,-3.025235974115056
2019-07-16,-3.0724530519489006
2019-07-17,-3.1182442368781067
2019-07-18,-3.1625935403144734
2019-07-19,-3.2054856275844523
2019-07-20,-3.2469058228475043
2019-07-21,-3.286840113721575
2019-07-22,-3.3252751556144413
2019-07-23,-3.362198275759784
2019-07-24,-3.3975974769570247
2019-07-25,-3.4314614410140463
2019-07-26,-3.4637795318920794
2019-07-27,-3.4945417985521336
2019-07-28,-3.52373897750252
2019-07-29,-3.5513624950470866
2019-07-30,-3.5774044692339917
2019-07-31,-3.601857711504884
2019-08-01,-3.624715728044538
2019-08-02,-3.6459727208311383
2019-08-03,-3.6656235883874615
2019-08-04,-3.6836639262333963
2019-08-05,-3.700090027040364
2019-08-06,-3.714898880488268
2019-08-07,-3.728088172825815
2019-08-08,-3.7396562861350846
2019-08-09,-3.749602297301432
2019-08-10,-3.7579259766898567
2019-08-11,-3.764627786529151
2019-08-12,-3.76970887900523
2019-08-13,-3.7731710940651615
2019-08-14,-3.7750169569335754
2019-08-15,-3.7752496753431912
2019-08-16,-3.773873136481375
2019-08-17,-3.7708919036547073
2019-08-18,-3.766311212673698
2019-08-19,-3.7601369679598697
2019-08-20,-3.7523757383775576
2019-08-21,-3.7430347527928816
2019-08-22,-3.732121895362458
2019-08-23,-3.719645700554533
2019-08-24,-3.705615347905292
2019-08-25,-3.690040656513287
2019-08-26,-3.6729320792749167
2019-08-27,-3.6543006968640936
2019-08-28,-3.6341582114592885
2019-08-29,-3.6125169402212336
2019-08-30,-3.5893898085247
2019-08-31,-3.564790342947832
2019-09-01,-3.538732664022622
2019-09-02,-3.511231478750218
2019-09-03,-3.482302072884808
2019-09-04,-3.451960302989975
2019-09-05,-3.420222588271444
2019-09-06,-3.387105902190267
2019-09-07,-3.352627763860552
2019-09-08,-3.31680622923595
2019-09-09,-3.2796598820891534
2019-09-10,-3.241207824788788
2019-09-11,-3.2014696688781106
2019-09-12,-3.160465525460024
2019-09-13,-3.118215995392979
2019-09-14,-3.0747421593024216
2019-09-15,-3.030065567412481
2019-09-16,-2.984208229202685
2019-09-17,-2.9371926028945463
2019-09-18,-2.8890415847729023
2019-09-19,-2.8397784983469965
2019-09-20,-2.789427083356279
2019-09-21,-2.7380114846260364
2019-09-22,-2.6855562407779217
2019-09-23,-2.6320862728006214
2019-09-24,-2.57762687248578
2019-09-25,-2.5222036907345498
2019-09-26,-2.465842725739984
2019-09-27,-2.40857031105066
2019-09-28,-2.350413103520896
2019-09-29,-2.291398071152984
2019-09-30,-2.2315524808368763
2019-10-01,-2.170903885992817
2019-10-02,-2.1094801141224084
2019-10-03,-2.047309254273658
2019-10-04,-1.9844196444255524
2019-10-05,-1.9208398587977265
2019-10-06,-1.856598695090836
2019-10-07,-1.7917251616632244
2019-10-08,-1.7262484646495384
2019-10-09,-1.6601979950268533
2019-10-10,-1.5936033156340426
2019-10-11,-1.526494148149972
2019-10-12,-1.4589003600361907
2019-10-13,-1.390851951449769
2019-10-14,-1.3223790421319377
2019-10-15,-1.2535118582781646
2019-10-16,-1.1842807193953224
2019-10-17,-1.1147160251515702
2019-10-18,-1.0448482422245722
2019-10-19,-0.974707891153667
2019-10-20,-0.9043255332015732
2019-10-21,-0.8337317572312104
2019-10-22,-0.7629571666031839
2019-10-23,-0.6920323660994896
2019-10-24,-0.6209879488788929
2019-10-25,-0.5498544834695268
2019-10-26,-0.4786625008041163
2019-10-27,-0.4074424813032599
2019-10-28,-0.33622484201215763
2019-10-29,-0.26503992379613
2019-10-30,-0.1939179786002402
2019-10-31,-0.12288915677829065
2019-11-01,-0.05198349449641994
2019-11-02,0.018769098783514068
2019-11-03,0.08933885273563155
2019-11-04,0.15969614851171873
2019-11-05,0.2298115309878713
2019-11-06,0.2996557209111123
2019-11-07,0.3691996269410375
2019-11-08,0.438414357581662
2019-11-09,0.5072712329985958
2019-11-10,0.5757417967168386
2019-11-11,0.6437978271944899
2019-11-12,0.71141134926775
2019-11-13,0.7785546454626527
2019-11-14,0.8452002671690412
2019-11-15,0.9113210456723632
2019-11-16,0.9768901030389412
2019-11-17,1.0418808628504317
2019-11-18,1.1062670607832843
2019-11-19,1.1700227550290674
2019-11-20,1.233122336551614
2019-11-21,1.2955405391770294
2019-11-22,1.3572524495126397
2019-11-23,1.4182335166911564
2019-11-24,1.4784595619362342
2019-11-25,1.53790678794586
2019-11-26,1.5965517880900038
2019-11-27,1.6543715554190639
2019-11-28,1.7113434914797472
2019-11-29,1.7674454149350938
2019-11-30,1.8226555699854663
2019-12-01,1.8769526345873973
2019-12-02,1.9303157284673031
2019-12-03,1.9827244209271448
2019-12-04,2.034158738439236
2019-12-05,2.0845991720274704
2019-12-06,2.1340266844323668
2019-12-07,2.1824227170573853
2019-12-08,2.2297691966941424
2019-12-09,2.2760485420241467
2019-12-10,2.3212436698948924
2019-12-11,2.365338001368144
2019-12-12,2.4083154675384493
2019-12-13,2.450160515119916
2019-12-14,2.490858111799494
2019-12-15,2.5303937513550165
2019-12-16,2.568753458536433
2019-12-17,2.605923793708716
2019-12-18,2.6418918572550725
2019-12-19,2.6766452937391527
2019-12-20,2.710172295825105
2019-12-21,2.742461607954378
2019-12-22,2.7735025297783253
2019-12-23,2.803284919345748
2019-12-24,2.831799196044609
2019-12-25,2.859036343297297
2019-12-26,2.8849879110088748
2019-12-27,2.9096460177679067
2019-12-28,2.9330033527995085
2019-12-29,2.955053177670428
2019-12-30,2.9757893277460217
2019-12-31,2.9952062133991366
2020-01-01,3.0132988209709746
2020-01-02,3.0300627134841682
2020-01-03,3.045494031108352
2020-01-04,3.0595894913786603
2020-01-05,3.0723463891676612
2020-01-06,3.0837625964113418
2020-01-07,3.0938365615898933
2020-01-08,3.1025673089640846
2020-01-09,3.109954437568194
2020-01-10,3.1159981199605005
2020-01-11,3.12069910073248
2020-01-12,3.124058694777936
2020-01-13,3.1260787853233936
2020-01-14,3.1267618217211863
2020-01-15,3.1261108170067633
2020-01-16,3.1241293452218364
2020-01-17,3.120821538505105
2020-01-18,3.1161920839523374
2020-01-19,3.110246220247749
2020-01-20,3.1029897340686667
2020-01-21,3.0944289562655687
2020-01-22,3.0845707578196784
2020-01-23,3.0734225455804043
2020-01-24,3.060992257784963
2020-01-25,3.0472883593626467
2020-01-26,3.0323198370262645
2020-01-27,3.0160961941533717
2020-01-28,2.9986274454599955
2020-01-29,2.97992411146963
2020-01-30,2.959997212780378
2020-01-31,2.938858264133158
2020-02-01,2.916519268284018
2020-02-02,2.8929927096836368
2020-02-03,2.8682915479671967
2020-02-04,2.8424292112578544
2020-02-05,2.815419589287128
2020-02-06,2.7872770263356053
2020-02-07,2.7580163139973806
2020-02-08,2.727652683771788
2020-02-09,2.6962017994859826
2020-02-10,2.6636797495520295
2020-02-11,2.630103039062207
2020-02-12,2.595488581726281
2020-02-13,2.559853691654604
2020-02-14,2.523216074990887
2020-02-15,2.485593821398606
2020-02-16,2.447005395405027
2020-02-17,2.4074696276068765
2020-02-18,2.3670057057417693
2020-02-19,2.3256331656295117
2020-02-20,2.283371881987462
2020-02-21,2.2402420591242067
2020-02-22,2.196264221515745
2020-02-23,2.1514592042685736
2020-02-24,2.1058481434739567
2020-02-25,2.0594524664577887
2020-02-26,2.012293881930439
2020-02-27,1.9643943700410509
2020-02-28,1.915776172340744
2020-02-29,1.866461781659236
2020-03-01,1.816473931899412
2020-03-02,1.7658355877543823
2020-03-03,1.7145699343516123
2020-03-04,1.6627003668287128
2020-03-05,1.6102504798455008
2020-03-06,1.5572440570369634
2020-03-07,1.5037050604117528
2020-03-08,1.4496576197008797
2020-03-09,1.3951260216612549
2020-03-10,1.3401346993387535
2020-03-11,1.2847082212954792
2020-03-12,1.228871280805898
2020-03-13,1.1726486850265376
2020-03-14,1.1160653441439143
2020-03-15,1.059146260505384
2020-03-16,1.001916517737572
2020-03-17,0.9444012698570696
2020-03-18,0.8866257303780358
2020-03-19,0.8286151614213701
2020-03-20,0.7703948628300838
2020-03-21,0.7119901612954904
2020-03-22,0.6534263994988514
2020-03-23,0.5947289252729921
2020-03-24,0.5359230807885558
2020-03-25,0.4770341917693671
2020-03-26,0.41808755674146014
2020-03-27,0.3591084363202634
2020-03-28,0.30012204254041164
2020-03-29,0.24115352823262698
2020-03-30,0.1822279764520785
2020-03-31,0.12337038996259865
2020-04-01,0.06460568078109949
2020-04-02,0.005958659786494079
2020-04-03,-0.05254597360260715
2020-04-04,-0.11088364167719757
2020-04-05,-0.1690298986099856
2020-04-06,-0.22696044054617276
2020-04-07,-0.2846511156087987
2020-04-08,-0.3420779338146027
2020-04-09,-0.3992170768963956
2020-04-10,-0.4560449080279885
2020-04-11,-0.5125379814477763
2020-04-12,-0.5686730519771229
2020-04-13,-0.6244270844297559
2020-04-14,-0.6797772629084274
2020-04-15,-0.7347009999851585
2020-04-16,-0.7891759457614471
2020-04-17,-0.8431799968048688
2020-04-18,-0.8966913049585741
2020-04-19,-0.9496882860202376
2020-04-20,-1.002149628287092
2020-04-21,-1.0540543009637062
2020-04-22,-1.1053815624293353
2020-04-23,-1.1561109683615711
2020-04-24,-1.2062223797132616
2020-04-25,-1.2556959705396291
2020-04-26,-1.3045122356726309
2020-04-27,-1.3526519982396663
2020-04-28,-1.4000964170238157
2020-04-29,-1.4468269936628615
2020-04-30,-1.492825579684424
2020-05-01,-1.5380743833746242
2020-05-02,-1.5825559764777473
2020-05-03,-1.62625330072448
2020-05-04,-1.6691496741863594
2020-05-05,-1.7112287974541531
2020-05-06,-1.7524747596379788
2020-05-07,-1.792872044187038
2020-05-08,-1.8324055345269412
2020-05-09,-1.8710605195126635
2020-05-10,-1.908822698695268
2020-05-11,-1.9456781874006095
2020-05-12,-1.9816135216183284
2020-05-13,-2.0166156626994898
2020-05-14,-2.0506720018614004
2020-05-15,-2.0837703644980894
2020-05-16,-2.1158990142951377
2020-05-17,-2.147046657147587
2020-05-18,-2.17720244487972
2020-05-19,-2.206355978765647
2020-05-20,-2.2344973128496672
2020-05-21,-2.2616169570654963
2020-05-22,-2.287705880153526
2020-05-23,-2.312755512375371
2020-05-24,-2.3367577480250468
2020-05-25,-2.359704947736212
2020-05-26,-2.381589940585
2020-05-27,-2.4024060259880327
2020-05-28,-2.4221469753953464
2020-05-29,-2.4408070337779706
2020-05-30,-2.4583809209100767
2020-05-31,-2.47486383244563
2020-06-01,-2.490251440789601
2020-06-02,-2.5045398957638807
2020-06-03,-2.5177258250681103
2020-06-04,-2.529806334535748
2020-06-05,-2.5407790081857566
2020-06-06,-2.5506419080704132
2020-06-07,-2.559393573919785
2020-06-08,-2.5670330225835567
2020-06-09,-2.5735597472709104
2020-06-10,-2.578973716589318
2020-06-11,-2.583275373383125
2020-06-12,-2.5864656333729306
2020-06-13,-2.588545883596832
2020-06-14,-2.589517980654684
2020-06-15,-2.5893842487566108
2020-06-16,-2.588147477577087
2020-06-17,-2.5858109199159824
2020-06-18,-2.58237828916804
2020-06-19,-2.5778537566023427
2020-06-20,-2.5722419484534
2020-06-21,-2.5655479428255497
2020-06-22,-2.5577772664124763
2020-06-23,-2.5489358910336604
2020-06-24,-2.5390302299897454
2020-06-25,-2.5280671342387606
2020-06-26,-2.516053888395326
2020-06-27,-2.5029982065549383
2020-06-28,-2.48890822794558
2020-06-29,-2.473792512408916
2020-06-30,-2.4576600357134284
2020-07-01,-2.440520184701902
2020-07-02,-2.422382752275735
2020-07-03,-2.40325793221862
2020-07-04,-2.3831563138621936
2020-07-05,-2.3620888765963253
2020-07-06,-2.340066984226755
2020-07-07,-2.317102379182874
2020-07-08,-2.2932071765784863
2020-07-09,-2.2683938581284324
2020-07-10,-2.2426752659240416
2020-07-11,-2.2160645960704035
2020-07-12,-2.1885753921885005
2020-07-13,-2.1602215387853505
2020-07-14,-2.131017254495225
2020-07-15,-2.100977085195242
2020-07-16,-2.0701158969985007
2020-07-17,-2.03844886912809
2020-07-18,-2.0059914866752746
2020-07-19,-1.9727595332452488
2020-07-20,-1.938769083493865
2020-07-21,-1.9040364955587772
2020-07-22,-1.868578403388504
2020-07-23,-1.832411708972908
2020-07-24,-1.795553574478673
2020-07-25,-1.7580214142933412
2020-07-26,-1.7198328869815396
2020-07-27,-1.6810058871570384
2020-07-28,-1.6415585372743082
2020-07-29,-1.601509179343279
2020-07-30,-1.5608763665710164
2020-07-31,-1.5196788549340583
2020-08-01,-1.4779355946851758
2020-08-02,-1.4356657217983402
2020-08-03,-1.392888549355689
2020-08-04,-1.3496235588803134
2020-08-05,-1.3058903916186828
2020-08-06,-1.2617088397765583
2020-08-07,-1.2170988377122307
2020-08-08,-1.1720804530909577
2020-08-09,-1.1266738780044463
2020-08-10,-1.080899420059269
2020-08-11,-1.0347774934380691
2020-08-12,-0.988328609937468
2020-08-13,-0.941573369986479
2020-08-14,-0.8945324536493928
2020-08-15,-0.8472266116169412
2020-08-16,-0.7996766561896325
2020-08-17,-0.7519034522571149
2020-08-18,-0.7039279082774248
2020-08-19,-0.6557709672599602
2020-08-20,-0.6074535977560132
2020-08-21,-0.5589967848606852
2020-08-22,-0.5104215212299857
2020-08-23,-0.4617487981169095
2020-08-24,-0.4129995964302618
2020-08-25,-0.3641948778199871
2020-08-26,-0.3153555757927335
2020-08-27,-0.2665025868613654
2020-08-28,-0.2176567617321088
2020-08-29,-0.16883889653299522
2020-08-30,-0.12006972408723712
2020-08-31,-0.07136990523514376
2020-09-01,-0.022760020208154656
2020-09-02,0.02573943994146241
2020-09-03,0.07410808185173398
2020-09-04,0.12232561829944415
2020-09-05,0.17037187658249353
2020-09-06,0.21822680683274415
2020-09-07,0.2658704902559819
2020-09-08,0.3132831472956635
2020-09-09,0.36044514571715897
2020-09-10,0.4073370086092449
2020-09-11,0.4539394222996187
2020-09-12,0.5002332441813351
2020-09-13,0.5461995104469682
2020-09-14,0.5918194437274933
2020-09-15,0.6370744606328423
2020-09-16,0.6819461791911703
2020-09-17,0.7264164261839101
2020-09-18,0.7704672443737489
2020-09-19,0.8140808996227104
2020-09-20,0.8572398878975822
2020-09-21,0.8999269421599807
2020-09-22,0.9421250391384024
2020-09-23,0.9838174059796696
2020-09-24,1.0249875267772306
2020-09-25,1.0656191489738418
2020-09-26,1.1056962896362084
2020-09-27,1.1452032415992317
2020-09-28,1.1841245794775617
2020-09-29,1.2224451655422293
2020-09-30,1.2601501554601748
2020-10-01,1.2972250038945812
2020-10-02,1.3336554699639545
2020-10-03,1.3694276225579884
2020-10-04,1.40452784550829
2020-10-05,1.4389428426121291
2020-10-06,1.4726596425074323
2020-10-07,1.5056656033973084
2020-10-08,1.5379484176224707
2020-10-09,1.5694961160799763
2020-10-10,1.600297072486791
2020-10-11,1.6303400074867085
2020-10-12,1.6596139925993465
2020-10-13,1.6881084540098183
2020-10-14,1.715813176197937
2020-10-15,1.742718305405772
2020-10-16,1.7688143529424871
2020-10-17,1.7940921983254503
2020-10-18,1.8185430922566843
2020-10-19,1.842158659433792
2020-10-20,1.8649309011945776
2020-10-21,1.8868521979946355
2020-10-22,1.9079153117172707
2020-10-23,1.9281133878151824
2020-10-24,1.9474399572834111
2020-10-25,1.9658889384631208
2020-10-26,1.983454638675876
2020-10-27,2.000131755688129
2020-10-28,2.015915379005714
2020-10-29,2.0308009909982188
2020-10-30,2.044784467853168
2020-10-31,2.057862080360048
2020-11-01,2.0700304945242385
2020-11-02,2.0812867720110275
2020-11-03,2.0916283704199308
2020-11-04,2.1010531433896205
2020-11-05,2.1095593405338384
2020-11-06,2.117145607208737
2020-11-07,2.123810984112162
2020-11-08,2.129554906715473
2020-11-09,2.134377204528537
2020-11-10,2.138278100198645
2020-11-11,2.1412582084441336
2020-11-12,2.143318534823564
2020-11-13,2.1444604743414164
2020-11-14,2.1446858098912696
2020-11-15,2.1439967105375497
2020-11-16,2.14239572963697
2020-11-17,2.1398858028008627
2020-11-18,2.1364702456996625
2020-11-19,2.1321527517108647
2020-11-20,2.126937389411854
2020-11-21,2.12082859991905
2020-11-22,2.1138311940748804
2020-11-23,2.1059503494841683
2020-11-24,2.0971916074015566
2020-11-25,2.0875608694716647
2020-11-26,2.0770643943237426
2020-11-27,2.065708794022616
2020-11-28,2.053501030377804
2020-11-29,2.040448411112727
2020-11-30,2.0265585858959745
2020-12-01,2.0118395422366864
2020-12-02,1.996299601246107
2020-12-03,1.97994741326747
2020-12-04,1.9627919533763865
2020-12-05,1.944842516753981
2020-12-06,1.9261087139350648
2020-12-07,1.9066004659336688
2020-12-08,1.8863279992483284
2020-12-09,1.8653018407495343
2020-12-10,1.8435328124518369
2020-12-11,1.821032026173085
2020-12-12,1.7978108780833943
2020-12-13,1.7738810431464083
2020-12-14,1.7492544694554992
2020-12-15,1.723943372467587
2020-12-16,1.6979602291372735
2020-12-17,1.6713177719540493
2020-12-18,1.644028982885345
2020-12-19,1.616107087228249
2020-12-20,1.587565547372731
2020-12-21,1.558418056479247
2020-12-22,1.5286785320736365
2020-12-23,1.4983611095622429
2020-12-24,1.4674801356702158
2020-12-25,1.436050161805983
2020-12-26,1.4040859373549035
2020-12-27,1.371602402905131
2020-12-28,1.3386146834087431
2020-12-29,1.305138081281212
2020-12-30,1.271188069442308
2020-12-31,1.2367802843015443
2021-01-01,1.2019305186912943
2021-01-02,1.1666547147507138
2021-01-03,1.1309689567636323
2021-01-04,1.094889463953567
2021-01-05,1.058432583239048
2021-01-06,1.0216147819524308
2021-01-07,0.9844526405253929
2021-01-08,0.9469628451443074
2021-01-09,0.9091621803787221
2021-01-10,0.8710675217860981
2021-01-11,0.8326958284960873
2021-01-12,0.7940641357775029
2021-01-13,0.7551895475912237
2021-01-14,0.7160892291322258
2021-01-15,0.6767803993639547
2021-01-16,0.6372803235482343
2021-01-17,0.5976063057739047
2021-01-18,0.5577756814873831
2021-01-19,0.5178058100283164
2021-01-20,0.4777140671735017
2021-01-21,0.4375178376922254
2021-01-22,0.3972345079161697
2021-01-23,0.3568814583270123
2021-01-24,0.3164760561648381
2021-01-25,0.27603564806045744
2021-01-26,0.23557755269471425
2021-01-27,0.19511905348784328
2021-01-28,0.1546773913219191
2021-01-29,0.11426975729941392
2021-01-30,0.07391328554086325
2021-01-31,0.033625046024609605
2021-02-01,-0.006577962528427418
2021-02-02,-0.04667881972203447
2021-02-03,-0.08666069050114822
2021-02-04,-0.1265068321145954
2021-02-05,-0.16620060102129475
2021-02-06,-0.20572545973711795
2021-02-07,-0.2450649836196419
2021-02-08,-0.284202867588035
2021-02-09,-0.3231229327754234
2021-02-10,-0.3618091331110045
2021-02-11,-0.4002455618293243
2021-02-12,-0.4384164579041071
2021-02-13,-0.4763062124040841
2021-02-14,-0.5138993747683064
2021-02-15,-0.5511806589984671
2021-02-16,-0.5881349497657985
2021-02-17,-0.6247473084301542
2021-02-18,-0.6610029789689271
2021-02-19,-0.6968873938135007
2021-02-20,-0.7323861795909755
2021-02-21,-0.7674851627689561
2021-02-22,-0.8021703752012349
2021-02-23,-0.8364280595722553
2021-02-24,-0.8702446747382804
2021-02-25,-0.9036069009632516
2021-02-26,-0.9365016450473624
2021-02-27,-0.9689160453464288
2021-02-28,-1.0008374766801886
2021-03-01,-1.0322535551277088
2021-03-02,-1.063152142708141
2021-03-03,-1.0935213519451108
2021-03-04,-1.1233495503130846
2021-03-05,-1.1526253645641122
2021-03-06,-1.181337684933392
2021-03-07,-1.2094756692221769
2021-03-08,-1.2370287467565682
2021-03-09,-1.2639866222208354
2021-03-10,-1.290339279363928
2021-03-11,-1.316076984577894
2021-03-12,-1.3411902903470658
2021-03-13,-1.3656700385667635
2021-03-14,-1.3895073637305049
2021-03-15,-1.4126936959846494
2021-03-16,-1.4352207640495156
2021-03-17,-1.4570805980060535
2021-03-18,-1.4782655319472144
2021-03-19,-1.4987682064932275
2021-03-20,-1.5185815711700468
2021-03-21,-1.537698886650288
2021-03-22,-1.556113726856048
2021-03-23,-1.5738199809230455
2021-03-24,-1.5908118550255947
2021-03-25,-1.6070838740619684
2021-03-26,-1.6226308831997929
2021-03-27,-1.6374480492811463
2021-03-28,-1.6515308620871174
2021-03-29,-1.6648751354616316
2021-03-30,-1.6774770082944102
2021-03-31,-1.689332945362998
2021-04-01,-1.7004397380338414
2021-04-02,-1.7107945048224733
2021-04-03,-1.7203946918129092
2021-04-04,-1.729238072936426
2021-04-05,-1.7373227501099548
2021-04-06,-1.7446471532343693
2021-04-07,-1.7512100400530193
2021-04-08,-1.7570104958709227
2021-04-09,-1.7620479331350658
2021-04-10,-1.7663220908763415
2021-04-11,-1.7698330340137165
2021-04-12,-1.772581152521234
2021-04-13,-1.7745671604585824
2021-04-14,-1.7757920948659511
2021-04-15,-1.7762573145239964
2021-04-16,-1.7759644985797736
2021-04-17,-1.7749156450395491
2021-04-18,-1.7731130691294732
2021-04-19,-1.7705594015251256
2021-04-20,-1.767257586451024
2021-04-21,-1.7632108796512211
2021-04-22,-1.7584228462321678
2021-04-23,-1.752897358379097
2021-04-24,-1.7466385929471877
2021-04-25,-1.7396510289288611
2021-04-26,-1.7319394447986003
2021-04-27,-1.7235089157367005
2021-04-28,-1.7143648107334666
2021-04-29,-1.7045127895753631
2021-04-30,-1.6939587997146974
2021-05-01,-1.682709073024467
2021-05-02,-1.670770122440023
2021-05-03,-1.6581487384892777
2021-05-04,-1.6448519857131916
2021-05-05,-1.6308871989783524
2021-05-06,-1.6162619796834732
2021-05-07,-1.6009841918616925
2021-05-08,-1.5850619581805974
2021-05-09,-1.5685036558419203
2021-05-10,-1.5513179123829106
2021-05-11,-1.5335136013814068
2021-05-12,-1.5150998380666865
2021-05-13,-1.4960859748381876
2021-05-14,-1.4764815966942464
2021-05-15,-1.4562965165730102
